node_id,entity_type,name,name_norm,is_registry,first_seen_chunk,first_seen_source,first_seen_page,example_evidence,chunk_count,surface_forms,is_generic,country,country_full
ent:3a731c27c6aa8333,Practice,Disassembly for Material Reuse,disassembly for material reuse,True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c16::41a2d52e5ed89616,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,,Policy development should focus on incentivising disassembly for material reuse,6,Disassembly for Material Reuse,False,AU,Australia
ent:9e55a200dee20b8d,Practice,Donation via Charitable and Social Enterprises,donation via charitable and social enterprises,True,1.national-waste-and-resource-recovery-report-2024::c106::d40fae0ff55786fe,1.national-waste-and-resource-recovery-report-2024.pdf,,Activity is predominantly centred in donation via charitable and social enterprises.,1,Donation via Charitable and Social Enterprises,False,AU,Australia
ent:066e38ce337772c6,Practice,Dumping of goods at charity storefronts,dumping of goods at charity storefronts,True,22.national-waste-report-2020::c101::3333998b41bed3d4,22.national-waste-report-2020.pdf,35.0,Dumping of goods at charity storefronts costs charities about $13 million per year,2,Dumping of goods at charity storefronts,False,AU,Australia
ent:51c2ee7239825f27,Practice,Durability,durability,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c150::010246e2fb28c993,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,,"design of products and buildings for durability, repairability, and disassembly",6,Durability,False,AU,Australia
ent:aa594330d9ec73c1,Practice,Earthwork,earthwork,True,91.A_case_study_of_construction_and_demolition_waste_management_process_flow_in_mega_infrastructure_projects_in_Australia::c5::910f3c6f75a62c27,91.A case study of construction and demolition waste management process flow in mega infrastructure projects in Australia.pdf,,"involving widespread activities associated with demolition, bulk excavation, earthwork and construction",1,Earthwork,False,AU,Australia
ent:dd97e8992b276013,Practice,Eco-friendly mix designs,eco-friendly mix designs,True,52.Circular-Economy-Markets-Australia-_ARUP::c167::5dc58eae13043904,52.Circular-Economy-Markets-Australia- ARUP.pdf,,enabling the selection of eco-friendly mix designs and the tracking/verification of outcomes.,2,Eco-friendly mix designs,False,AU,Australia
ent:9335db3513f83258,Practice,Eco-friendly products and technologies,eco-friendly products and technologies,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c9::c3e14a502d419029,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,5.0,"the construction sector holds immense potential to implement circular economy strategies, particularly through embracing eco-friendly products and technologies",1,Eco-friendly products and technologies,False,AU,Australia
ent:6e2f9fb512bb154e,Practice,Ecodesign,ecodesign,True,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download::c16::15b3ad53bafa8fd3,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download.pdf,,Leading economies are moving fast to adopt a circular economy through ecodesign and packaging regulations,1,Ecodesign,False,AU,Australia
ent:9fbef6781900e45e,Practice,Economic multiplier framework,economic multiplier framework,False,85.The_Transition_to_a_Circular_Built_Environment_in_Australia_An_Analysis_of_the_Jurisdictional_Policy_Framework::c33::38c9bfc0074b9965,85.The Transition to a Circular Built Environment in Australia An Analysis of the Jurisdictional Policy Framework.pdf,,"economic value of infrastructure projects is viewed from an economic multiplier framework, which is a typical linear economic concept",1,Economic Multiplier Framework,False,AU,Australia
ent:73d9ab56f91b7c77,Practice,Education and Awareness Programmes,education and awareness programmes,True,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download::c24::c03c572e0aa56e2c,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download.pdf,,education & CPD. marketplaces. Material passports & recovery & circular,2,Education and Awareness Programmes,False,AU,Australia
ent:c562035893344b91,Practice,Education and Training for Circular Transition,education and training for circular transition,True,44.The_Transition_to_a_Circular_Built_Environment_in_::c22::f5c0011e96a31592,44.The_Transition_to_a_Circular_Built_Environment_in_.pdf,,fostering behaviour change through education and engagement,4,Education and Training for Circular Transition,False,AU,Australia
ent:8c19912465143894,Practice,Electrical Vehicles,electrical vehicles,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c160::5579b3b668b91e90,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,,All construction sites will have access to the national grid to allow the use of electrical vehicles on site,1,Electrical Vehicles,False,AU,Australia
ent:27783a492d1d0a37,Practice,Enabling works,enabling works,True,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c60::77b14baf3509426e,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,"Enabling works, soft strip / hard demolition | Break out components for access",2,Enabling works,False,AU,Australia
ent:5d27a8ca0a19ca25,Practice,End-of-Life (EOL),end-of-life (eol),True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c79::a1d1f7091ec69ccb,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,,"They included 'building materials', 'cost', 'design', 'building performance', 'social sustainability', 'vehicles', 'end-of-life', 'drivers', 'challenges', 'affordability'",6,End-of-Life (EOL),False,AU,Australia
ent:33898b117cc86651,Practice,End-of-Life Material Recovery,end-of-life material recovery,True,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download::c64::5b3aa6a1dd425cd5,27.Engineering-for-Australias-Circular-Economy-White-Paper-Download.pdf,,"practical guidance on design principles, material selection, specification updates, and end-of-life recovery strategies",7,End-of-Life Material Recovery,False,AU,Australia
ent:97a3b788d7965c97,Practice,End-of-Life of Buildings,end-of-life of buildings,True,28.Development_of_the_circular_economy_design_guidelines_for_the_Australian_built_environment_sector::c50::f3095d056498a81f,28.Development of the circular economy design guidelines for the Australian built environment sector.pdf,,The benefits of conducting deconstruction processes outweigh the costs so long as the value of the building component is preserved when it reaches its end‑of‑life.,1,End-of-Life of Buildings,False,AU,Australia
ent:5aaabceb01020331,Practice,End-of-Life Recovery Strategies,end-of-life recovery strategies,True,68.ACT-Circular-Economy-Strategy-access::c8::7ea6285442d78cb6,68.ACT-Circular-Economy-Strategy-access.pdf,,support them to re-enter the economy at end-of-life,1,End-of-Life Recovery Strategies,False,AU,Australia
ent:51646ee9b66854c4,Practice,End-of-Pipe Solution,end-of-pipe solution,True,44.The_Transition_to_a_Circular_Built_Environment_in_::c45::bef7774e10cd6118,44.The_Transition_to_a_Circular_Built_Environment_in_.pdf,,waste minimisation within the policy setting is viewed as an end-of-pipe solution rather than a design lead strategy,4,End-of-Pipe Solution,False,AU,Australia
ent:534870772651fc19,Practice,End-of-Pipe Waste Minimisation,end-of-pipe waste minimisation,False,44.The_Transition_to_a_Circular_Built_Environment_in_::c1::9adb008a4475cecb,44.The_Transition_to_a_Circular_Built_Environment_in_.pdf,,policy setting is viewed as an end-of-pipe solution of minimising waste to landfill rather than a design lead strategy,1,End-of-Pipe Waste Minimisation,False,AU,Australia
ent:e2d1abb04d4bede4,Practice,End-of-Use Scenarios,end-of-use scenarios,True,47.gbca-a-practical-guide-to-circular-procurement::c128::6f933bc6f9511d7c,47.gbca-a-practical-guide-to-circular-procurement.pdf,,"End-of-use (EOU) scenarios are integral to the design of circular buildings by bringing reuse, repurpose and repair considerations",1,End-of-Use Scenarios,False,AU,Australia
ent:c087c926646208cb,Practice,Energy Recovery,energy recovery,True,19.Circular_Economy_Resource_Recovery_Report_2021-22::c5::010d297aa1b7cf17,19.Circular Economy Resource Recovery Report 2021-22.pdf,,"the quantity of waste allocated to the fate 'resource recovery' is the sum of the quantities allocated to waste reuse, recycling and energy recovery",10,Energy Recovery,False,AU,Australia
ent:6c3e25efd55504c5,Practice,Equipment/materials sharing platform,equipment/materials sharing platform,True,88.Building_a_more_circular_Australia::c37::558bfb1526694d38,88.Building a more circular Australia.pdf,,Equipment/materials sharing platform (i.e. supply and demand of equipment/materials can be aligned),1,Equipment/materials sharing platform,False,AU,Australia
ent:feffaef532265df8,Practice,Execution Phase,execution phase,True,75.Case-Study-1-1-ATCO-SL::c104::0273753976830c6d,75.Case-Study-1-1-ATCO-SL.pdf,44.0,"incorporating these considerations throughout their manufacturing, operation and execution phases",1,Execution Phase,False,AU,Australia
ent:a10ff53bbddf2a14,Practice,Existing Building Audit,existing building audit,True,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c37::a5ccbb4af7557523,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,"an Existing Building Audit will help to identify materials, their second-use applications and can help to assess demand, quantities, and logistics",2,Existing Building Audit,False,AU,Australia
ent:7b025730320c9aa2,Practice,Existing Practices,existing practices,True,62.Integrating_the_circular_economy_into_construction_waste_management_in_NSW_Australia::c143::17cac2085296d065,"62.Integrating the circular economy into construction waste management in NSW, Australia.pdf",58.0,the process cannot be made disregarding the existing practices,2,Existing Practices,False,AU,Australia
ent:526413fbdb25b5dc,Instrument,Extended Producer Responsibility (EPR),extended producer responsibility (epr),True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c310::dcc94ef36de950e3,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,,"no current regulation regarding circular economy, extended producer responsibility, or embodied energy/carbon",4,Extended Producer Responsibility,False,AU,Australia
ent:d7980c960be4d6df,Practice,Factory-based Offsite Manufacturing,factory-based offsite manufacturing,True,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy::c236::a8558335bcd83af4,38.AHURI-Final-Report-402-Building-materials-in-a-circular-economy.pdf,,costing the constraints flowing from the lack of factory-based offsite manufacturing where CE systems and practices are more easily established.,2,Factory-based Offsite Manufacturing,False,AU,Australia
ent:89510731ce4643f9,Practice,Façade existing survey,façade existing survey,True,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c18::235b499d6bc18547,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,"Detailed Technical Survey Components (Structural intrusive investigations, MEP existing survey, façade existing survey)",1,Façade existing survey,False,AU,Australia
ent:003d6df96b0dbb7c,Practice,Flat Slab Construction,flat slab construction,True,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c190::70b0f399f46acc28,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,This might not be the case in flat slab construction where bars may be designed for a specific task,1,Flat Slab Construction,False,AU,Australia
ent:9524a2262c2f8daa,Practice,Flexible and demountable components,flexible and demountable components,True,41.Circular_Economy_Guidance_for_the_Irish_Construction_Sector_For_peer_review_5.9.2023_::c109::7b10d566e0b0ea0d,41.Circular Economy Guidance for the Irish Construction Sector (For peer review) (5.9.2023).pdf,43.0,Use flexible and demountable components.,1,Flexible and demountable components,False,AU,Australia
ent:e8d2b981d0dd997c,Practice,Food rescue operations,food rescue operations,True,1.national-waste-and-resource-recovery-report-2024::c106::d40fae0ff55786fe,1.national-waste-and-resource-recovery-report-2024.pdf,,"Corporate donation of unsold goods to charities, and food rescue operations continue.",1,Food rescue operations,False,AU,Australia
